control_id,frontend_name,frontend_category,api_json_path,db_table,db_column_or_json_path,db_key_or_join,link_status,value_policy,null_policy,note
svg-slide-r44-barcode-roi-width,R44_ROI Width,界面控件,$.control_values.svg-slide-r44-barcode-roi-width,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-slide-r44-barcode-roi-height,R44_ROI Height,界面控件,$.control_values.svg-slide-r44-barcode-roi-height,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-slide-r44-well-engineering-card,R44_孔位Z参数面板,界面控件,$.control_values.svg-slide-r44-well-engineering-card,,,,unlinked,null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,界面态/按钮/容器控件无数据库数值，API 返回 null。
svg-slide-r44-liquid-class,R44_液体类型,界面控件,$.control_values.svg-slide-r44-liquid-class,liquid_class_versions / liquid_class_profiles / needle_states.liquid_class_parameters_json,parameters_json / liquid_class_parameters_json,active version or needle state JSON,partial,JSON parameter path where present; missing key -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,液体类型参数在 JSON 中可映射一部分；截图中的部分字段未出现在示例 JSON。
svg-slide-r44-z-travel,R44_Z-Travel安全移动高度,界面控件,$.control_values.svg-slide-r44-z-travel,coordinate_points,"safe_z_um,liquid_detect_z_um,dispense_z_um,calibrated_x_um,calibrated_y_um,preset_x_um,preset_y_um",object point_code,partial,um -> mm where value exists; null for uncalibrated points,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,坐标点表可关联；样例库多数字段为 null，API 保持 null。
svg-slide-r44-z-start,R44_Z-Start探液高度,界面控件,$.control_values.svg-slide-r44-z-start,coordinate_points,"safe_z_um,liquid_detect_z_um,dispense_z_um,calibrated_x_um,calibrated_y_um,preset_x_um,preset_y_um",object point_code,partial,um -> mm where value exists; null for uncalibrated points,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,坐标点表可关联；样例库多数字段为 null，API 保持 null。
svg-slide-r44-z-end,R44_Z-End针尖最大下降深度,界面控件,$.control_values.svg-slide-r44-z-end,coordinate_points,"safe_z_um,liquid_detect_z_um,dispense_z_um,calibrated_x_um,calibrated_y_um,preset_x_um,preset_y_um",object point_code,partial,um -> mm where value exists; null for uncalibrated points,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,坐标点表可关联；样例库多数字段为 null，API 保持 null。
svg-slide-r44-z-dispens,R44_Z-Dispens吸液/排液高度,界面控件,$.control_values.svg-slide-r44-z-dispens,coordinate_points,"safe_z_um,liquid_detect_z_um,dispense_z_um,calibrated_x_um,calibrated_y_um,preset_x_um,preset_y_um",object point_code,partial,um -> mm where value exists; null for uncalibrated points,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,坐标点表可关联；样例库多数字段为 null，API 保持 null。
svg-slide-r44-pipette-card,R44_通道移液面板,界面控件,$.control_values.svg-slide-r44-pipette-card,,,,unlinked,null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,界面态/按钮/容器控件无数据库数值，API 返回 null。
svg-slide-r44-pipette-well,R44_移液孔位,界面控件,$.control_values.svg-slide-r44-pipette-well,,,,unlinked,null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,界面态/按钮/容器控件无数据库数值，API 返回 null。
svg-slide-r44-pipette-volume,R44_移液液量,界面控件,$.control_values.svg-slide-r44-pipette-volume,,,,unlinked,null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,界面态/按钮/容器控件无数据库数值，API 返回 null。
svg-slide-r44-pipette-needle,R44_控制针,界面控件,$.control_values.svg-slide-r44-pipette-needle,,,,unlinked,null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,界面态/按钮/容器控件无数据库数值，API 返回 null。
svg-arm-camera-follow-scanner-com-card,机械臂相机_样本扫码器_COM设置面板,界面控件,$.control_values.svg-arm-camera-follow-scanner-com-card,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-arm-camera-follow-scanner-roi-card,机械臂相机_样本扫码器_ROI设置面板,界面控件,$.control_values.svg-arm-camera-follow-scanner-roi-card,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-arm-camera-follow-scanner-light-card,机械臂相机_样本扫码器_校验光初始化面板,界面控件,$.control_values.svg-arm-camera-follow-scanner-light-card,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-arm-camera-follow-com,机械臂相机_样本扫码器_COM口,界面控件,$.control_values.svg-arm-camera-follow-com,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-arm-camera-follow-baud,机械臂相机_样本扫码器_波特率,界面控件,$.control_values.svg-arm-camera-follow-baud,,,,unlinked,null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,界面态/按钮/容器控件无数据库数值，API 返回 null。
svg-arm-camera-follow-roi-left,机械臂相机_样本扫码器_ROI Left,界面控件,$.control_values.svg-arm-camera-follow-roi-left,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-arm-camera-follow-roi-top,机械臂相机_样本扫码器_ROI Top,界面控件,$.control_values.svg-arm-camera-follow-roi-top,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-arm-camera-follow-roi-width,机械臂相机_样本扫码器_ROI Width,界面控件,$.control_values.svg-arm-camera-follow-roi-width,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-arm-camera-follow-roi-height,机械臂相机_样本扫码器_ROI Height,界面控件,$.control_values.svg-arm-camera-follow-roi-height,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-camera-reagent-scanner-scanner-com-card,试剂扫码器_COM设置面板,界面控件,$.control_values.svg-camera-reagent-scanner-scanner-com-card,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-camera-reagent-scanner-scanner-roi-card,试剂扫码器_ROI设置面板,界面控件,$.control_values.svg-camera-reagent-scanner-scanner-roi-card,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-camera-reagent-scanner-scanner-light-card,试剂扫码器_校验光初始化面板,界面控件,$.control_values.svg-camera-reagent-scanner-scanner-light-card,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-camera-reagent-scanner-com,试剂扫码器_COM口,界面控件,$.control_values.svg-camera-reagent-scanner-com,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
svg-camera-reagent-scanner-baud,试剂扫码器_波特率,界面控件,$.control_values.svg-camera-reagent-scanner-baud,reagent_scan_items / reagent_scan_sessions / sample_scan_sessions / device_initialization_checks,"raw_barcode,scan_result,status,result_json",scanner/session/item,partial,scan status/barcode where available; ROI/COM/firmware config -> null,数据库表/行/字段/JSON key 不存在时返回 null，不再使用随机数或前端推算默认值。,扫码结果和会话可关联；ROI、COM、固件读取配置没有专表。
